dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score
10000117,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10000117",A010144,,"Sultana Prospect",55.28584,-132.56569,NA,"United States",Alaska,,M,Copper,,"Nickel, Cobalt",Unknown,,N,Occurrence,"Chalcopyrite, Pyrrhotite","Calcite, Epidote, Garnet, Magnetite",,,,,,,"Claims:Index, Vulcan","Limestone Forms Hanging Wall While Pluton 1s Foot Wall.","Hirschmann, M. M. (Elliott, R. L.)",,Limestone,,Granite,,,"USGS BULL 347, P. 87, 104-5.USGS BULL 1246, P.171.USGS MF 433.USGS OF 78-869, P. 201.",,,,,,,,,C
60000606,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000606",ISM0249,,"Surigao District",9.85064,125.61591,AS,Philippines,Surigao*,,M,"Cobalt, Nickel, Iron",,,Unknown,"LATERITE, RESIDUAL ENRICHMENT",Y,Producer,,,,,,,,,"Marinduque, Surigao Mineral Reservation (Parcel Ii), Nonoc, Awasan",,"FOOSE, MICHAEL P.",,,,,"TROPICAL WEATHERING OF SERPENTINITE",,"DISINI, A.F., 1981, FAR EAST--THE PHILIPPINES:  LONDON, MINING JOURNAL LTD., MINING ANNUAL REVIEW, P. 458-461.  (P-A1, PA2, PC2)NIGHTINGALE, W.G., 1979, MINING INTERNATIONAL YEARBOOK:  LONGMAN GROUP LTD., LONDON. (PA3, PA4)MINING JOURNAL, 1982, INTEREST PAYMENTS AND NICKEL RAVAGE MARINDUQUE'S 1981 RESULTS:  MINING JOURNAL, SEPT. 17, V.- 299, NO. 7674, P. 205. (PA5, PA6)REPUBLIC OF THE PHILIPPINES BUREAU OF MINES AND GEO-SCIENCES, 1980, NONOC NICKEL PROJECT OF MARINDUQUE MINING AN-D INDUSTRIAL CORPORATION, NONOC ISLAND, SURIGAO CITY, IN [REPU-BLIC OF THE PHILIPPINES] BUREAU OF MINES AND GEO-SCIENCES, GEO-LOGY AND MINERAL RESOURCES OF SURIGAO DEL NORTE, REPORT OF INV-ESTIGATION NO. 102, (SEP.), P. 8-9.  (G5, G13)ROSKILL INFORMATION SERVICES, 1981, THE ECONOMICS OF NICKEL, 3D ED.:  LONDON, ROSKILL INFORMATION SERVICES [498] P-.  (PC1, RR1)MINING MAGAZINE, 1970, PANORAMA--PHILIPPINE MINING COMPLEX:  MINING MAGAZINE, V. 122, NO. 2, P. 91.  (RR4)WOLFF, F., 1978, ROHSTOFFWIRTSCHAFTLICHE LANDERBERICHTE XV.  PHILIPPINEN:  HANNOVER, (GERMANY, FEDERAL REPUBLIC) B-UNDESANSTALT FUR GEOWISSENSCHAFTEN UND ROHSTAFFE, 190 P.  (RR1-7)RIGOR, R.G., 1980, NICKEL-IRON RESOURCES OF THE 1914 SURIGAO IRON RESERVATION, IN [REPUBLIC OF THE PHILIPPINES] BU-REAU OF MINES AND GEO-SCIENCES, GEOLOGY AND MINERAL RESOURCES -OF SURIGAO DEL NORTE, REPORT OF INVESTIGATION NO. 102, (SEP.),- P. 18-19.  (RR2, RR3)ENGINEERING AND MINING JOURNAL, 1984, INTERNATIONAL DIRECTORY OF MINING:  NEW YORK, MINING INFORMATION SERVICES, E-NGINEERING AND MINING JOURNAL, 647 P.  (RR5)",,1974,,,,1912,,,C
60001695,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60001695",W007269,,"Surigao District",9.85064,125.61591,AS,Philippines,Surigao*,,M,"Cobalt, Nickel",,Iron,Unknown,"LATERITE, RESIDUAL ENRICHMENT",L,"Past Producer",,,,,,"110: Lateritic Ni",,"TROPICAL WEATHERING",,,,,,,,,,"DEYOUNG AND OTHERS, 1985, INTERNATIONAL STRATEGIC MINERALS INVENTORY SUMMARY REPORT-- NICKEL:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-D, 62 P.CROCKETT AND OTHERS, 1987, INTERNATIONAL STRATEGIC MINERALS INVENTORY SUMMARY REPORT-- COBALT:  U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.PHILIPPINE BUREAU OF MINES AND GEO-SCIENCES, 1986, GEOLOGY AND MINERAL RESOURCES OF THE PHILIPPINES, VOLUME 2: MINERAL RESOURCES:  MANILA, PHILIPPINES, PHILIPPINE BUREAU OF MINES AND GEO-SCIENCES, 446 P.",,1974,,,,1912,,,D
10280185,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10280185",,5650390001,"Surigao Nickel Project",9.52067,125.36922,AS,Philippines,,,B,,,"Cobalt, Iron, Water, Free, Nickel",Surface,,,Producer,,,,,,,,,"Nonoc Island Mine",,Unknown,,,,,,,"75 E/MJ DIRECTORY OF MINESRIGOR 1962 PHIL BUMINES RI 35 -NI-FE RESOURCES-1914 SURIGAOE/MJ THIS MONTH IN MINING 9-71WORLD MINING 10-71 P66 MARINDUQUES NONOC NICKEL MINE...",,,,,,,,,D
10173667,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10173667",,0320030024,"Swansea Group",35.8228,-115.49774,NA,"United States",Nevada,Clark,M,,,"Copper, Cobalt",Underground,,,"Past Producer",,,,,,,,,,,"Pierce, Paul A.",,,,,,,"USBM INFO CIRCULAR 6964, 1937, P.52",,,,,,,,,C
10067857,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067857",W000728,0160590056,"Sweet Repose Prospect",45.16629,-114.29903,NA,"United States",Idaho,Lemhi,M,"Copper, Cobalt",,Nickel,Surface,,N,Occurrence,"Chalcopyrite, Cobaltite, Erythrite, Malachite","Biotite, Pyrite, Quartz, Tourmaline",,"BUNCHES, STRINGERS, SEAMS",Surface/Underground,,,,,"Metamorphosed Basic Dike","Coury, Anny B., Duncan, Daniel G. (Miller, Pat), Western Field Operations Center (WFOC)","Belt Supergroup","Quartzite,Schist",,,,,"Umpleby, J.B., 1913, Geology And Ore Deposits Of Lemhi County, Idaho: USGS Bulletin 528, 182 P.Anderson, A.L., 1943, Preliminary Report On The Cobalt Deposits In The Blackbird District, Lemhi County, Idaho: Idaho Bureau Of Mines And Geology Pamphlet 61, 34 P.Canney, F.C., 1953, Preliminary Report Of Geochemical Investigations In The Blackbird District, Idaho: USGS Open-File Rept.Shockey, P.N., 1957, Reconnaissance Geology Of The Leesburg Quadrangle, Lemhi County, Idaho: Idaho Bureau Of Mines And Geology Pamphlet 113, 42 P.Vhay, J.S., 1948, Cobalt-Copper Deposits In The Blackbird District, Lemhi County, Idaho: USGS Strategic Minerals Inv. Prelim. Rept. 3-219.",,,,,,,,,B
10293984,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10293984",W016746,0291790008,Sweetwater,37.35977,-91.14823,NA,"United States",Missouri,"Reynolds, Shannon",M,Lead,"Zinc, Silver","Nickel, Copper, Cobalt, Cadmium",Underground,,,"Past Producer","Galena, Sphalerite, Chalcopyrite, Linnaeite, Bornite, Covellite, Digenite","Dolomite, Calcite, Dickite, Marcasite, Millerite, Polydymite, Quartz",,,Underground,"224: Mississippi Valley, S.E. Missouri Pb-Zn",,,"Ozark Mine, Frank R. Milliken, Ozark Lead, Adair Creek, Milliken Mine","Stratigraphic within the Bonneterre fm., breccia, faults, fractures, folds, and flanks of highs.","Weeks, Robert, Difrancesco, Carl A.","Bonneterre Fm.","Dolomite,Wacke,Mudstone",,,"NW-trending, high-angle reverse fault with approx 100 ft of vertical displacement, NW trending buried Precambrian ridge or series of knobs, against which the Cambrian rocks pinches out., A gentle anticlinal-synclinal system in the western part of the mine area.",,"MOUAT, M.M., AND CLENDENIN, C.W., 1977, GEOLOGY OF THE OZARK LEAD COMPANY MINE, VIBURNUM TREND, SOUTHEAST MISSOURI: ECON. GEOL., V. 72, NO. 3, P. 398-407.RYAN, J.P., AND MARTIN, J.A., 1971, THE MINERAL INDUSTRY OF MISSOURI: USBM MINERALS YEARBOOK, V. 2, AREA REPORTS: DOMESTIC, P. 423-435.DRESSEL, W. M. (FORMER STATE LIASON OFFICER).  PERSONAL  COMMUNICATIONS, 8-2-79.ASARCO INCORPORATED 10-KMOUAT,M.M., AND C.W. CLENDENIN,JR.  OZARK LEAD COMPANY MINE, VIRBURNUM TREND, SOUTHEAST MISSOURI. CHAPTER IN GUIDEBOOK TO THE GEOLOGY AND ORE DEPOSITS OF  SELECTED MINES, MISSOURI DEPT. NAT. RES. REPT. INVESTIGATIONS NO. 58,1975, PP. 48-56.MINERAL YEARBOOK, 1971, V. 2, P. 431CH. IN AIME WORLD SYMPOSIUM ON MINING AND METALLURGY OF LEAD AND ZINC, ED. BY D. O. RAUSCH AND B. C. MARIACHER. THE AMERICAN INSTITUTE OF MINING, METALLURGICAL, AND PETROLEUM ENGINEERS. N.Y., N.Y., V. I, 1970, PP. 483-498.WHITE, T. G., AND K. L. CLIFFORD.  MILLING OF LEAD-ZINC ORES - USA.  CH. IN LEAD-ZINC UPDATE, ED. BY D. O. RAUSCH, F. M. STEPHENS, JR., AND B. C. MARIACHER.  SOCIETY OF MINING ENGINEERS OF THE AMERICAN INSTITUTE OF MINING METALLURGICAL AND PETROLEUM ENGINEERS, N.Y., N.Y., 1977, PP. 125, 127, 135, 137, 140-143.LAGERGREN, M.A., AND A.W. GRIFFITH.  DESIGN CONSTRUCTION AND OPERATION OF OZARK LEAD COMPANY'S TAILINGS DISPOSAL SYSTEM.  PROC. (ENTITLED ""TAILINGS DISPOSAL TODAY"") OF THE FIRST INTERNATIONAL TAILING SYMPOSIUM, OCT. 31 - NOV. 3, 1972, MILLER FREEMAN PUBLICATIONS, SAN FRANCISCO, CA., 1973, PP. 714-733.ASARCO INC. SEC FORM 10-K REPORT, DEC 31, 1993, PP. A16-A18.SKILLINGS MINING REVIEW MAGAZINE.  ASARCO SLATES SWEETWATER MINE FOR LIMITED PRODUCTION.  AUG 8, 1987. P. 3.ASARCO INCORPORATED 1995-10KENGINEERING AND MINING JOURNAL.  THE NEW LEAD BELT.  OCTOBER 1970, PP. 67-78.CHRISTIANSEN, C.R., AND J.J. SCOTT.  MINING SYSTEMS IN THE NEW LEAD BELT OF SOUTHEAST MISSOURI.  CHAPTER 11 IN VOL. 1 OF LEAD & ZINC, A.I.M.E. SYMPOSIUM, 1970, PP. 206-217.GERITY, C.E. OZARK'S HAULAGE SYSTEM GETS THE LEAD OUT. MINING ENGINEERING, NOVEMBER 1972, PP.41-44.WEAKLY, L. A.  ORE MOVING LOGISTICS FOR ROOM AND PILLAR MINES IN THE VIBURNUM TREND.  MINING ENGINEERING, APRIL 1982, PP. 406-407.",,1968,,,,1962,,,A
10069379,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069379",W006861,,"Taco Bay Nickel-Cobalt Deposits-Cuba",20.53391,-74.66634,CR,Cuba,,,M,"Nickel, Cobalt",,,Unknown,,N,Prospect,,,,,,,,,,,"Shaffer, Glenn L.",,,,,,,"ANDREWS, R.W., 1962, COBALT: OVERSEAS GEOLOGICAL SURVEYS, MINERAL RESOURCES DIVISION, LONDON, HER MAJESTY'S STATIONERY OFFICE, P. 148",,,,,,,,,D
10069383,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069383",W006870,,"Taishio Cobalt Mine, Japan",35.16533,134.58216,AS,Japan,Wakayama,,M,Cobalt,,,Unknown,Vein,Y,Producer,,,,,,,,,,,"Shaffer, Glenn L.",,Mudstone,,,,,"ANDREWS, R.W., 1962, COBALT: OVERSEAS GEOLOGICAL SURVEYS, MINERAL RESOURCES DIVISION, LONDON, HER MAJESTY'S STATIONERY OFFICE, P. 173",,,,,,,,,D
10067825,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10067825",W000676,,"Talc Mine (No Name)",44.65,-72.68281,NA,"United States",Vermont,Lamoille,B,Talc-Soapstone,"Nickel, Cobalt",,Unknown,,Y,"Past Producer","Arsenopyrite, Pyrrhotite, Pyrite, Magnesite",,,,,,,,"Talc Mine No Name",,"Lg. Woodruff, F.M. Beck, Coury, Anny B.",,Schist,,,,,"U.S. BUREAU OF MINES WAR MINERALS REPORT NO. 359; MAY, 1943U.S. Bureau Of Mines1943, War Minerals Report 359.U.S. Bureau Of Mines1943, War Minerals Report 359.US BUREAU OF MINES MINERALS YEARBOOKSREFERENCE(1)",,,,,,,,,C
10098463,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10098463",M056162,,Talisman,48.98707,-118.2378,NA,"United States",Washington,Ferry,M,"Lead, Zinc, Copper, Silver",,"Cobalt, Bismuth, Tungsten",Unknown,Replacement,S,"Past Producer","Chalcopyrite, Galena, Magnetite, Pyrite, Sphalerite","Epidote, Garnet",,,,,,,Laurier,"Contact Metamorphic","Greene, Robert",,Schist,,,,,,,,,,,,,,E
10119380,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10119380",W000734,0131430006,"Tallapoosa Mine",33.85014,-85.08324,NA,"United States",Georgia,Haralson,M,Copper,,"Cobalt, Nickel",Unknown,,,"Past Producer",,,,,,,,,,,"Eastern Field Operations Center (EFOC)",,,,,,,"REF: USGS MRDS RECORD NO. W0007349",,,,,,,,,D
10304397,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10304397",,5070300006,Talmessi,33.41564,53.49499,AS,Iran,Esfahan,,M,,,"Cobalt, Nickel, Copper",Surface-Underground,,,"Past Producer",,,"Annabergite, Bornite, Chalcocite, Chalcopyrite, Niccolite",,,,,,"Melouk Area",,"Wilburn, David R.",,,,,,,"COPPER DEPOSITS IN IRAN (ARABIC)  SOURCE UNKNOWN, 1994.",,,,,,,,,D
10038448,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10038448",M045822,,"Talnakh Deposit",69.56587,88.44476,EU,Russia,,,M,"Nickel, Copper, Palladium, Platinum, Rhodium, Iridium, Osmium","Ruthenium, Gold, Cobalt","Tin, Lead, Bismuth",Unknown,,S,"Past Producer","Chalcopyrite, Cubanite, Galena, Magnetite, Pentlandite, Pyrrhotite, Silver, Sperrylite",,,,,,,,"Mayak Mine",,"Page, Norman J.",,"Plutonic Rock",,Gabbro,,,"GENKIN, A.D., DISTLER, V.V., LAPUTINA, I.P., FILIMONOVA, A.A., 1973, GEOCHEMISTRY OF PALLADIUM IN COPPER-NICKEL ORES, GEOKHIMIYA, NO. 9, P. 1336-1343GENKIN ET AL, 1978, MAJAKITE: INTERNAT. GEOL. REVIEW, V.20, NO.1",,,,,,,,,C
60000962,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000962",M046571,,"Tao District",41.14821,117.6692,AS,China,,,M,"Cobalt, Palladium, Platinum, Copper",,,Unknown,LODE,S,"Past Producer",,,,,,,,,,,,,,,,,,"CABRI AND CHAO, 1976, AM. MINERALOGIST, V. 51, P. 183, 186TSU - HSIANG ET AL, 1974, ACTA GEOL. SIN., V. 2, P. 202 - 218.",,,,,,,,,D
10069251,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069251",W002807,,"Tapo Nickel-Cobalt Deposit-Peru",-11.38122,-75.51637,SA,Peru,,,M,"Nickel, Cobalt",,,Unknown,,N,Occurrence,,,,,,,,,,,"Shaffer, Glenn L.",,,,,,,"PERU MAPA METALOGENETICO, 1969, AND, GUIA PARA EL MAPA METALOGENETICO DEL PERU: SOCIEDAD NACIONAL DE MINERIA Y PETROLEO, LIMA, PERU, NOV. 1969",,,,,,,,,D
10024387,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10024387",ISM0099,,Taskazgan,40.81493,63.38426,AS,Uzbekistan,,,B,"Graphite, Nickel, Cobalt",,,Unknown,,Y,Producer,,,,,,,,,Tas-Kazganskoye,,"Krauss, Ulrich H.","Bel'Tausk Lopolite","Syenite,Gabbro,Limestone,Dolomite",,,"Bel'Tausk Anticline","North Kysylkum Synclise","TATARINOV, P.M., (EDITOR); 1934: KURS NERUDNYCH MESTOROZHDENIY; COURSE ABOUT ""NON-ORE"" DEPOSITS. MOSCOVTATARINOV, P.M., (EDITOR) 1969: KURS MESTOROZHDENIY NEMETALICHESKYCH...; TEXTBOOK OF NON-METALLIC MINERAL DEPOSITS. NEDRA. MOSCOVKUZVART, M. 1984: INDUSTRIAL MINERALS AND ROCKS.- DEVELOPM. IN ECON. GEOL. NO.18, ELSEVIER SCIENCE PUBL. B.V. AMSTERDAMKUZAKOV, M.G., 1979: DER UNTERTAGEBAU VON KLEINEN LAGERSTAETTEN...(GLIMMER, GRAPHIT, TALK)...IN DER UDSSR- WORLD MINING CONGR. ISTANMUL, VOL.II, NO.2PETROV, V.P. (EDITOR), 1984: NON-METALLIC UTILE MINERALS OF THE USSR, REFERENCE-BOOK (RUSSIAN) - NEDRA, MOSCOV, P.294-304KOZLOVSKIY, E.A. (EDITOR), 1983: GEOLOGIJA SSSR. VOL.XXIII NO.3, UZBEK S.S.R.- MOSCOV, NEDRA",,,>,1985,,1928,,,B
10069376,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10069376",W006855,,"Temiskaming Silver-Cobalt Deposits - Canada",46.71666,-79.09971,NA,Canada,Ontario,,M,"Silver, Cobalt, Nickel",,,Unknown,Vein,N,Occurrence,"Calcite, Chloanthite, Cobaltite, Niccolite, Safflorite, Silver, Skutterudite, Smaltite",,,,,,,,,,"Shaffer, Glenn L.",,"Diabase,Clastic Sedimentary Rock,Basalt",,,,,"BILBREY, JOSEPH H., 1962, COBALT, A MATERIALS SURVEY: WASHINGTON, U.S. DEPT. OF THE INTERIOR, BUR. OF MINES, P. 30.ENG. MINING JOUR., 1973, 1972 E/MJ INTERNATIONAL DIRECTORY OF MINING AND MINERAL PROCESSING OPERATIONS: NEW YORK, MCGRAW-HILL, INC., P. 155",,,,,,,,,C
10280763,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10280763",W029735,7660400015,"Tenke Fungurume",-10.58,26.1533,AF,"Congo (Kinshasa)",Katanga,,M,Copper,Cobalt,,Surface,,,Prospect,"Bornite, Chalcocite, Chrysocolla, Malachite, Carrollite, Chalcopyrite, Covellite, Digenite",,,,Surface,"197: Sediment-hosted Cu",,,"Tenke - FungurumeTenkeFungurume",,"Wilson, Anna B., Orris, Greta J., Porter, Kenneth E., Saam, Henning G.",,"Quartzite,Shale,Dolomite",,,,,"""CHARTER COOL ON TENKE,"" METAL BULLETIN. JULY 20, 1979, PP. 18.BGR, APRIL 1974, ROHSTOFFWIRTSCHAFTLICHE LAENDERBERICHTE, III ZAIRE, P.48.""CHARTER LED GROUP GETS 30 PERCENT OF KATANGA'S COPPER,"" WORLD MINING . JUNE 1971. P. 25.ROSKILL, 1975, COBALT, P.38-41.OOSTERBOSCH, R. 19--. ""COPPER MINERALIZATION IN THE FUNGURUME REGION ,"" ECONOMIC GEOLOGY. VOL. 46, NO. 2 . P. 121-148.ENGINEERING AND MINING JOURNAL, 1976, NO. 3, P. 32.PHILIPPINE MINING RECORD, APRIL 1976.""FRANCE TO JOIN IN PORTUGAL ZAIRE MINING VENTURES,"" AMERICAN METAL. JUNE 4,1980. VOL. 88, NO. 108.CROCKETT AND OTHERS, 1987, INTERNATIONAL STRATEGIC MINERALS INVENTORY SUMMARY REPORT-- COBALT: U.S. GEOLOGICAL SURVEY CIRCULAR 930-F, 54 P.""TENKE FUNGURUME DRILL RESULTS CONFIRM HIGH GRADE COPPER ORE,"" WORLD MINING . MARCH 1972, P. 41.""ZAIRE,"" ENGINEERING AND MINING JOURNAL. NOVEMBER 1979. PP. 188-191.",,,,,,1910,,,A
10058806,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10058806",TC05169,,"Teresita Y Vicuna",-29.93913,-71.14954,SA,Chile,,,M,Cobalt,,,Unknown,Vein,S,"Past Producer",Erythrite,,,,,,,,,,"Williams, William C.",,Diorite,,Diorite,,,"SERPLAC, 1981, INVENTARIO DE LOS RECURSOS MINERALES DE LA IV REGION:SANTIAGO (28 VOLS.).ENAMI, 1936, #4089.CIMRI",,,,,,,,,D
10181901,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10181901",,1220300010,"Terra Operations",65.60016,-118.11849,NA,Canada,"Northwest Territories",,M,Silver,"Bismuth, Cobalt, Copper",,Underground,,,Producer,,,,,,,,,"Terra Mine, Silver Bear Mine, North Mine, Norex Mine",,"Porter, Kenneth E.",,,,,,,"CANADIAN MINES HANDBOOK 1979-80, NORTHERN MINER PRESS LTD.,1979, P.273,274.WESTERN MINER, TERRA CONTINUES PRODUCTION DESPITE MISFORTUNESEPT., 1972, P.WESTERN MINER, TERRA OPERATION IMPROVED, MAY, 1973, P.46.WESTERN MINER, SILVER SHINES AT CAMSELL RIVER SITE OF TERRAMINING AND EXPLORATION, OCT., 1974, P.31,32.NORTHERN MINER, RECORD PRODUCTION OF SILVER BOOSTS TERRAMINING PROFIT, SEPT. 14, 1978, P.19.NORTHERN MINER, NOREX RESOURCES, JOINT VENTURE IS PROFITABLEOCT. 19, 1978, P.A23.NORTHERN MINER, NOREX MINE DRILL RESULTS PROVIDE ENCOURAGE-MENT, JAN. 4, 1979, P.20.NORTHERN MINER, SILVER PRODUCTION AT TERRA MINING GAINED 28%JAN. 18, 1979, P.A28.NORTHERN MINER, TERRA BULLISH ON SILVER PRODUCTION IN BOTHNORTHERN CANADA AND MEXICO, JUNE 21, 1979, P.A24.NORTHERN MINER, TERRA SEEKS FINANCING FOR DEVELOPMENT WORK,AUG. 23, 1979, P.27.NORTHERN MINER, NOREX AND TERRA CONTINUE WORK ON CAMSELLRIVER SILVER MINE, JULY 19, 1979, P.A8.NORTHERN MINER, TERRA DRILLS IN NEW VEIN N.W.T. MINE,OCT. 4, 1979, P.4.SHAEDE, D.A., L.J. MANNING AND R.L. ROSCOE, TERRA MINING ANDEXPLORATION, LIMITED- SILVER BEAR MILL; D.E. PICKETT,ED.,IN MILLING PRACTICE IN CANADA, CIM SPECIAL VOLUME 16,1978, P.76-78.CRANSTONE, D.A. AND R.T. WHILLANS, CANADIAN RESERVES OFCOPPER, NICKEL, LEAD, ZINC, MOLYBDENUM, SILVER AND GOLDAS OF JAN. 1, 1978, EMR CANADA, MINERALS, MR 185, 1979,",,,,,,,,,C
10134700,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10134700",,6410350007,"Thio Mine",-21.615,166.18,OC,France,"Territory of New Caledonia and Dependencies",,M,Nickel,,Cobalt,Surface,,,Producer,,,,,Surface,,,,Thio,,"Beougher, Dee (Spanski, Gregory T.), Eastern Field Operations Center (EFOC)",,,,,,,"BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES: NOTICE EXPLICATIVE SUR LA FEUILLE THIO. NOUMEA. 1979. NOTICE EXPLICATIVE SUR LA FEUILLE KOUAOUA. NOUMEA.1979.RAPPORT ANNUEL DU SERVICE DES MINES ET DE LA GEOLOGIE, NOUVELLE-CALEDONIE ET DEPENDANCES.  1978.RAPPORT ANNUEL DU SERVICE DES MINES ET DE LA GEOLOGIE NOUVELLE-CALEDONIE ET DEPENDANCES.  1979.INTERNATIONAL LATERITE SYMPOSIUM. NICKEL DEPOSIT IN NEW CALEDONIA, SOME FACTORS INFLUENCING THEIR FORMATION. 1979.  PP.85-116.MINING MAGAZING. ""NICKEL PRODUCTION IN NEW CALEDONIA.""  MAY 1974.SOCIETE METALLURGIQUE LE NICKEL-SLN.  ANNUAL REPORT.  1979.Mining Magazine, January 1989, p. 47.",,1975,,,,1865,,,B
60000638,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000638",ISM0291,,"Thio-Mission Mining District",-21.6302,166.24852,OC,France,"Territory of New Caledonia and Dependencies",,M,"Cobalt, Nickel",,,Unknown,"LATERITE, RESIDUAL ENRICHMENT",Y,Producer,,,,,,,,,"Rasoir, Yolande 4 Mines",,"FOOSE, MICHAEL P.",,,,,,,"NEW CALEDONIA SERVICE DES MINES ET DE LA GEOLOGIE, [1980-84], RAPPORT ANNUEL--NOUVELLE-CALEDONIE ET DEPENDANCES -1979-83:  SERVICE DES MINES ET DE LA GEOLOGIE, 5 V.  (PA1-PA2,- PC2)PARIS, J.P., 1981, GEOLOGIE DE LA NOUVELLE-CALEDONIE--UN ESSAI DE SYNTHESE:  [FRANCE] BUREAU DE RECHERCHES GEOLOGI-QUES ET MINIERES, MEMOIRE DU B.R.G.M., NO. 113, 278 P.  (PC1)",,1875,,,,1864,,,D
60000636,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000636",ISM0289,,"Thio-Ningua Mining District",-21.6802,166.18182,OC,France,"Territory of New Caledonia and Dependencies",,M,"Nickel, Cobalt",,,Unknown,"LATERITE, RESIDUAL ENRICHMENT",Y,Producer,,,,,,,,,"Bornet 2 Mine",,"FOOSE, MICHAEL P.",,,,,"TROPICAL WEATHERING",,"NEW CALEDONIA SERVICE DES MINES ET DE LA GEOLOGIE, [1980-84], RAPPORT ANNUEL--NOUVELLE-CALEDONIE ET DEPENDANCES -1979-83: SERVICE DES MINES ET DE LA GEOLOGIE, 5 V.  (PA8, PC8)PARIS, J.P., 1981, GEOLOGIE DE LA NOUVELLE-CALEDONIE--UN ESSAI DE SYNTHESE:  [FRANCE] BUREAU DE RECHERCHES GEOLOGI-QUES ET MINIERES, MEMOIRE DU B.R.G.M., NO. 113, 278 P. (PC1)",,1875,,1978,,1864,,,D
60000637,"https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000637",ISM0290,,"Thio-Plateau Mining District",-21.6136,166.16522,OC,France,"Territory of New Caledonia and Dependencies",,M,"Cobalt, Nickel",,,Unknown,"LATERITE, RESIDUAL ENRICHMENT",Y,Producer,,,,,,,,,"Le Plateau, Kongouhaou 3a, St Paul, St Martin, Cesar Mines",,"FOOSE, MICHAEL P.",,,,,"TROPICAL WEATHERING",,"NEW CALEDONIA SERVICE DES MINES ET DE LA GEOLOGIE, [1980-84], RAPPORT ANNUEL--NOUVELLE-CALEDONIE ET DEPENDANCES -1979-83:  SERVICE DES MINES ET DE LA GEOLOGIE, 5 V.  (PA1-PA2,- PC2)PARIS, J.P., 1981, GEOLOGIE DE LA NOUVELLE-CALEDONIE--UN ESSAI DE SYNTHESE:  [FRANCE] BUREAU DE RECHERCHES GEOLOGI-QUES ET MINIERES, MEMOIRE DU B.R.G.M., NO. 113,  278 P.  (PC1)",,1875,,,,1864,,,D
